Name	GenBank (assembly) accession number	Virus-Host-DB Host	TaxID	NCBI-superkingdom	NCBI-order	NCBI-family	NCBI-subfamily	NCBI-genus	NCBI-species	ICTV-Order	ICTV-Family	ICTV-Subfamily	ICTV-Genus	ICTV-Species	vConTACT_v1.0-IF_1.4_VCs	vConTACT_v1.0-IF_2.0_VCs	vConTACT_v1.0-IF_3.0_VCs	vConTACT_v1.0-IF_4.0_VCs	vConTACT_v1.0-IF_5.0_VCs	vConTACT_v1.0_IF_6.0_VCs	vConTACT_v1.0_IF_7.0_VCs	vConTACT_v2.0_VCs	Type_V2.0	VC Size	VC_Subcluster	VC Subcluster Size	Quality	Adj P-value (1-Pvalue)	Topology Confidence Score	Taxon (Genus) Prediction Score
Mycobacterium_phage_Sarfire	NC_022324	Bacteria	1340827	Viruses	Caudovirales	Siphoviridae			Mycobacterium phage Sarfire						5	1	10	10	9	9	7	10	cluster	46	VC_10_0	46	0.4924	1.0000	0.4924	1.0000
Mycobacterium_phage_Seabiscuit	NC_024136	Bacteria	1458714	Viruses	Caudovirales	Siphoviridae			Mycobacterium phage Seabiscuit						5	1	10	10	9	9	7	10	cluster	46	VC_10_0	46	0.4924	1.0000	0.4924	1.0000
Mycobacterium_phage_SkiPole	NC_023748	Bacteria	701456	Viruses	Caudovirales	Siphoviridae		L5virus	Mycobacterium virus Skipole	Caudovirales	Siphoviridae		L5virus	Mycobacterium virus Skipole	5	1	10	10	9	9	7	10	cluster	46	VC_10_0	46	0.4924	1.0000	0.4924	1.0000
Mycobacterium_phage_Solon	NC_011267	Bacteria	555603	Viruses	Caudovirales	Siphoviridae		L5virus	Mycobacterium virus Solon	Caudovirales	Siphoviridae		L5virus	Mycobacterium virus Solon	5	1	10	10	9	9	7	10	cluster	46	VC_10_0	46	0.4924	1.0000	0.4924	1.0000
Mycobacterium_phage_Tasp14	NC_028784	Bacteria	1698420	Viruses	Caudovirales	Siphoviridae			Mycobacterium phage Tasp14						5	1	10	10	9	9	7	10	cluster	46	VC_10_0	46	0.4924	1.0000	0.4924	1.0000
Mycobacterium_phage_TheloniousMonk	NC_028828	Bacteria	1701845	Viruses	Caudovirales	Siphoviridae			Mycobacterium phage TheloniousMonk						5	1	10	10	9	9	7	10	cluster	46	VC_10_0	46	0.4924	1.0000	0.4924	1.0000
Mycobacterium_phage_Trouble	NC_022062	Bacteria	1340825	Viruses	Caudovirales	Siphoviridae			Mycobacterium phage Trouble						5	1	10	10	9	9	7	10	cluster	46	VC_10_0	46	0.4924	1.0000	0.4924	1.0000
Mycobacterium_phage_Turj99	NC_028941	Bacteria	1701849	Viruses	Caudovirales	Siphoviridae			Mycobacterium phage Turj99						5	1	10	10	9	9	7	10	cluster	46	VC_10_0	46	0.4924	1.0000	0.4924	1.0000
Mycobacterium_phage_U2	NC_009877	Bacteria	260120	Viruses	Caudovirales	Siphoviridae		L5virus	Mycobacterium virus U2	Caudovirales	Siphoviridae		L5virus	Mycobacterium virus U2	5	1	10	10	9	9	7	10	cluster	46	VC_10_0	46	0.4924	1.0000	0.4924	1.0000
Mycobacterium_phage_Violet	NC_023695	Bacteria	1086800	Viruses	Caudovirales	Siphoviridae		L5virus	Mycobacterium virus Violet	Caudovirales	Siphoviridae		L5virus	Mycobacterium virus Violet	5	1	10	10	9	9	7	10	cluster	46	VC_10_0	46	0.4924	1.0000	0.4924	1.0000
Mycobacterium_phage_Wheeler	NC_022070	Bacteria	1383054	Viruses	Caudovirales	Siphoviridae			Mycobacterium phage Wheeler						5	1	10	10	9	9	7	10	cluster	46	VC_10_0	46	0.4924	1.0000	0.4924	1.0000
Mycobacterium_virus_Bethlehem	NC_009878	Bacteria	260121	Viruses	Caudovirales	Siphoviridae		L5virus	Mycobacterium virus Bethlehem	Caudovirales	Siphoviridae		L5virus	Mycobacterium virus Bethlehem	5	1	10	10	9	9	7	10	cluster	46	VC_10_0	46	0.4924	1.0000	0.4924	1.0000
Mycobacterium_virus_Billknuckles	NC_023739	Bacteria	1089116	Viruses	Caudovirales	Siphoviridae		L5virus	Mycobacterium virus Billknuckles	Caudovirales	Siphoviridae		L5virus	Mycobacterium virus Billknuckles	5	1	10	10	9	9	7	10	cluster	46	VC_10_0	46	0.4924	1.0000	0.4924	1.0000
Mycobacterium_virus_Bruns	NC_023687	Bacteria	1089118	Viruses	Caudovirales	Siphoviridae		L5virus	Mycobacterium virus Bruns	Caudovirales	Siphoviridae		L5virus	Mycobacterium virus Bruns	5	1	10	10	9	9	7	10	cluster	46	VC_10_0	46	0.4924	1.0000	0.4924	1.0000
Mycobacterium_virus_Bxb1	NC_002656	Bacteria	148603	Viruses	Caudovirales	Siphoviridae		L5virus	Mycobacterium virus Bxb1	Caudovirales	Siphoviridae		L5virus	Mycobacterium virus Bxb1	5	1	10	10	9	9	7	10	cluster	46	VC_10_0	46	0.4924	1.0000	0.4924	1.0000
Mycobacterium_virus_Doom	NC_023704	Bacteria	1051138	Viruses	Caudovirales	Siphoviridae		L5virus	Mycobacterium virus Doom	Caudovirales	Siphoviridae		L5virus	Mycobacterium virus Doom	5	1	10	10	9	9	7	10	cluster	46	VC_10_0	46	0.4924	1.0000	0.4924	1.0000
Mycobacterium_virus_Euphoria	NC_023726	Bacteria	1051140	Viruses	Caudovirales	Siphoviridae		L5virus	Mycobacterium virus Euphoria	Caudovirales	Siphoviridae		L5virus	Mycobacterium virus Euphoria	5	1	10	10	9	9	7	10	cluster	46	VC_10_0	46	0.4924	1.0000	0.4924	1.0000
Mycobacterium_virus_Jasper	NC_011020	Bacteria	540065	Viruses	Caudovirales	Siphoviridae		L5virus	Mycobacterium virus Jasper	Caudovirales	Siphoviridae		L5virus	Mycobacterium virus Jasper	5	1	10	10	9	9	7	10	cluster	46	VC_10_0	46	0.4924	1.0000	0.4924	1.0000
Mycobacterium_virus_KBG	NC_011019	Bacteria	540066	Viruses	Caudovirales	Siphoviridae		L5virus	Mycobacterium virus KBG	Caudovirales	Siphoviridae		L5virus	Mycobacterium virus KBG	5	1	10	10	9	9	7	10	cluster	46	VC_10_0	46	0.4924	1.0000	0.4924	1.0000
Mycobacterium_virus_Kugel	NC_023702	Bacteria	1089128	Viruses	Caudovirales	Siphoviridae		L5virus	Mycobacterium virus Kugel	Caudovirales	Siphoviridae		L5virus	Mycobacterium virus Kugel	5	1	10	10	9	9	7	10	cluster	46	VC_10_0	46	0.4924	1.0000	0.4924	1.0000
Mycobacterium_virus_Lockley	NC_011021	Bacteria	540067	Viruses	Caudovirales	Siphoviridae		L5virus	Mycobacterium virus Lockley	Caudovirales	Siphoviridae		L5virus	Mycobacterium virus lockley	5	1	10	10	9	9	7	10	cluster	46	VC_10_0	46	0.4924	1.0000	0.4924	1.0000
Mycobacterium_virus_Perseus	NC_023720	Bacteria	1076136	Viruses	Caudovirales	Siphoviridae		L5virus	Mycobacterium virus Perseus	Caudovirales	Siphoviridae		L5virus	Mycobacterium virus Perseus	5	1	10	10	9	9	7	10	cluster	46	VC_10_0	46	0.4924	1.0000	0.4924	1.0000
Staphylococcus_phage_3MRA	NC_028917	Bacteria	1505026	Viruses	Caudovirales	Siphoviridae			Staphylococcus phage 3MRA						2	3	6	7	10	10	9	11	cluster	37	VC_11_0	37	0.5780	1.0000	0.5780	0.9174
Staphylococcus_phage_B166	NC_028859	Bacteria	1636204	Viruses	Caudovirales	Siphoviridae		Phietavirus	Staphylococcus phage B166						2	3	6	7	10	10	9	11	cluster	37	VC_11_0	37	0.5780	1.0000	0.5780	0.9174
Staphylococcus_phage_B236	NC_028915	Bacteria	1636205	Viruses	Caudovirales	Siphoviridae		Phietavirus	Staphylococcus phage B236						2	3	6	7	10	10	9	11	cluster	37	VC_11_0	37	0.5780	1.0000	0.5780	0.9174
Staphylococcus_phage_DW2	NC_024391	Bacteria	1464127	Viruses	Caudovirales	Siphoviridae			Staphylococcus phage DW2						2	3	6	7	10	10	9	11	cluster	37	VC_11_0	37	0.5780	1.0000	0.5780	0.9174
Staphylococcus_phage_phiJB	NC_028669	Bacteria	1698421	Viruses	Caudovirales	Siphoviridae		Phietavirus	Staphylococcus phage phiJB						2	3	6	7	10	10	9	11	cluster	37	VC_11_0	37	0.5780	1.0000	0.5780	0.9174
Staphylococcus_phage_phiNM	NC_008583	Bacteria	387905	Viruses	Caudovirales	Siphoviridae			Staphylococcus phage phiNM	Caudovirales	Siphoviridae		Phietavirus	Staphylococcus virus phiNM1	2	3	6	7	29	28	27	11	cluster	37	VC_11_0	37	0.5780	1.0000	0.5780	0.9174
Staphylococcus_phage_ROSA	NC_007058	Bacteria	320843	Viruses	Caudovirales	Siphoviridae			Staphylococcus phage ROSA						2	3	6	7	10	10	9	11	cluster	37	VC_11_0	37	0.5780	1.0000	0.5780	0.9174
Staphylococcus_phage_SA12	NC_021801	Bacteria	1347760	Viruses	Caudovirales	Siphoviridae			Staphylococcus phage SA12						2	3	6	7	29	28	27	11	cluster	37	VC_11_0	37	0.5780	1.0000	0.5780	0.9174
Staphylococcus_phage_SA13	NC_021863	Bacteria	1195086	Viruses	Caudovirales	Siphoviridae			Staphylococcus phage SA13						2	3	6	7	10	10	9	11	cluster	37	VC_11_0	37	0.5780	1.0000	0.5780	0.9174
Staphylococcus_phage_SA97	NC_029010	Bacteria	1498171	Viruses	Caudovirales	Siphoviridae			Staphylococcus phage SA97						2	3	6	7	29	28	27	11	cluster	37	VC_11_0	37	0.5780	1.0000	0.5780	0.9174
Staphylococcus_phage_StauST398-1	NC_021326	Bacteria	1195068	Viruses	Caudovirales	Siphoviridae			Staphylococcus phage StauST398-1						2	3	6	7	10	10	9	11	cluster	37	VC_11_0	37	0.5780	1.0000	0.5780	0.9174
Staphylococcus_phage_StauST398-3	NC_021332	Bacteria	1195071	Viruses	Caudovirales	Siphoviridae			Staphylococcus phage StauST398-3						2	3	6	7	10	10	9	11	cluster	37	VC_11_0	37	0.5780	1.0000	0.5780	0.9174
Staphylococcus_phage_StauST398-5	NC_023500	Bacteria	1308897	Viruses	Caudovirales	Siphoviridae			Staphylococcus phage StauST398-5						2	3	6	7	10	10	9	11	cluster	37	VC_11_0	37	0.5780	1.0000	0.5780	0.9174
Staphylococcus_virus_11	NC_004615	Bacteria	12360	Viruses	Caudovirales	Siphoviridae		Phietavirus	Staphylococcus virus 11	Caudovirales	Siphoviridae		Phietavirus	Staphylococcus virus 11	2	3	6	7	29	28	27	11	cluster	37	VC_11_0	37	0.5780	1.0000	0.5780	0.9174
Staphylococcus_virus_187	NC_007047	Bacteria	55511	Viruses	Caudovirales	Siphoviridae		Phietavirus	Staphylococcus virus 187	Caudovirales	Siphoviridae		Phietavirus	Staphylococcus virus 187	2	3	6	7	29	28	27	11	cluster	37	VC_11_0	37	0.5780	1.0000	0.5780	0.9174
Staphylococcus_virus_29	NC_007061	Bacteria	320846	Viruses	Caudovirales	Siphoviridae		Phietavirus	Staphylococcus virus 29	Caudovirales	Siphoviridae		Phietavirus	Staphylococcus virus 29	2	3	6	7	10	10	9	11	cluster	37	VC_11_0	37	0.5780	1.0000	0.5780	0.9174
Staphylococcus_virus_52a	NC_007062	Bacteria	320847	Viruses	Caudovirales	Siphoviridae		Phietavirus	Staphylococcus virus 52a	Caudovirales	Siphoviridae		Phietavirus	Staphylococcus virus 52a	2	3	6	7	10	10	9	11	cluster	37	VC_11_0	37	0.5780	1.0000	0.5780	0.9174
Staphylococcus_virus_53	NC_007049	Bacteria	320835	Viruses	Caudovirales	Siphoviridae		Phietavirus	Staphylococcus virus 53	Caudovirales	Siphoviridae		Phietavirus	Staphylococcus virus 53	2	3	6	7	29	28	27	11	cluster	37	VC_11_0	37	0.5780	1.0000	0.5780	0.9174
Staphylococcus_virus_55	NC_007060	Bacteria	320845	Viruses	Caudovirales	Siphoviridae		Phietavirus	Staphylococcus virus 55	Caudovirales	Siphoviridae		Phietavirus	Staphylococcus virus 55	2	3	6	7	10	10	9	11	cluster	37	VC_11_0	37	0.5780	1.0000	0.5780	0.9174
Staphylococcus_virus_69	NC_007048	Bacteria	320834	Viruses	Caudovirales	Siphoviridae		Phietavirus	Staphylococcus virus 69	Caudovirales	Siphoviridae		Phietavirus	Staphylococcus virus 69	2	3	6	7	29	28	27	11	cluster	37	VC_11_0	37	0.5780	1.0000	0.5780	0.9174
Staphylococcus_virus_71	NC_007059	Bacteria	320844	Viruses	Caudovirales	Siphoviridae		Phietavirus	Staphylococcus virus 71	Caudovirales	Siphoviridae		Phietavirus	Staphylococcus virus 71	2	3	6	7	10	10	9	11	cluster	37	VC_11_0	37	0.5780	1.0000	0.5780	0.9174
Staphylococcus_virus_80	NC_030652	Bacteria	405947	Viruses	Caudovirales	Siphoviridae		Phietavirus	Staphylococcus virus 80	Caudovirales	Siphoviridae		Phietavirus	Staphylococcus virus 80	2	3	6	7	10	10	9	11	cluster	37	VC_11_0	37	0.5780	1.0000	0.5780	0.9174
Staphylococcus_virus_80alpha	NC_009526	Bacteria	53369	Viruses	Caudovirales	Siphoviridae		Phietavirus	Staphylococcus virus 80alpha	Caudovirales	Siphoviridae		Phietavirus	Staphylococcus virus 80alpha	2	3	6	7	29	28	27	11	cluster	37	VC_11_0	37	0.5780	1.0000	0.5780	0.9174
Staphylococcus_virus_85	NC_007050	Bacteria	59506	Viruses	Caudovirales	Siphoviridae		Phietavirus	Staphylococcus virus 85	Caudovirales	Siphoviridae		Phietavirus	Staphylococcus virus 85	2	3	6	7	29	28	27	11	cluster	37	VC_11_0	37	0.5780	1.0000	0.5780	0.9174
Staphylococcus_virus_88	NC_007063	Bacteria	320848	Viruses	Caudovirales	Siphoviridae		Phietavirus	Staphylococcus virus 88	Caudovirales	Siphoviridae		Phietavirus	Staphylococcus virus 88	2	3	6	7	10	10	9	11	cluster	37	VC_11_0	37	0.5780	1.0000	0.5780	0.9174
Staphylococcus_virus_92	NC_007064	Bacteria	320849	Viruses	Caudovirales	Siphoviridae		Phietavirus	Staphylococcus virus 92	Caudovirales	Siphoviridae		Phietavirus	Staphylococcus virus 92	2	3	6	7	10	10	9	11	cluster	37	VC_11_0	37	0.5780	1.0000	0.5780	0.9174
Staphylococcus_virus_96	NC_007057	Bacteria	320842	Viruses	Caudovirales	Siphoviridae		Phietavirus	Staphylococcus virus 96	Caudovirales	Siphoviridae		Phietavirus	Staphylococcus virus 96	2	3	6	7	10	10	9	11	cluster	37	VC_11_0	37	0.5780	1.0000	0.5780	0.9174
Staphylococcus_virus_IPLA88	NC_011614	Bacteria	575608	Viruses	Caudovirales	Siphoviridae		Phietavirus	Staphylococcus virus IPLA88	Caudovirales	Siphoviridae		Phietavirus	Staphylococcus virus IPLA88	2	3	6	7	29	28	27	11	cluster	37	VC_11_0	37	0.5780	1.0000	0.5780	0.9174
Staphylococcus_virus_phiETA	NC_003288	Bacteria	106284	Viruses	Caudovirales	Siphoviridae		Phietavirus	Staphylococcus virus phiETA	Caudovirales	Siphoviridae		Phietavirus	Staphylococcus virus phiETA	2	3	6	7	10	10	9	11	cluster	37	VC_11_0	37	0.5780	1.0000	0.5780	0.9174
Staphylococcus_virus_phiETA2	NC_008798	Bacteria	326036	Viruses	Caudovirales	Siphoviridae		Phietavirus	Staphylococcus virus phiETA2	Caudovirales	Siphoviridae		Phietavirus	Staphylococcus virus phiETA2	2	3	6	7	29	28	27	11	cluster	37	VC_11_0	37	0.5780	1.0000	0.5780	0.9174
Staphylococcus_virus_phiETA3	NC_008799	Bacteria	326037	Viruses	Caudovirales	Siphoviridae		Phietavirus	Staphylococcus virus phiETA3	Caudovirales	Siphoviridae		Phietavirus	Staphylococcus virus phiETA3	2	3	6	7	10	10	9	11	cluster	37	VC_11_0	37	0.5780	1.0000	0.5780	0.9174
Staphylococcus_virus_phiMR11	NC_010147	Bacteria	379501	Viruses	Caudovirales	Siphoviridae		Phietavirus	Staphylococcus virus phiMR11	Caudovirales	Siphoviridae		Phietavirus	Staphylococcus virus phiMR11	2	3	6	7	10	10	9	11	cluster	37	VC_11_0	37	0.5780	1.0000	0.5780	0.9174
Staphylococcus_virus_phiMR25	NC_010808	Bacteria	487152	Viruses	Caudovirales	Siphoviridae		Phietavirus	Staphylococcus virus phiMR25	Caudovirales	Siphoviridae		Phietavirus	Staphylococcus virus phiMR25	2	3	6	7	29	28	27	11	cluster	37	VC_11_0	37	0.5780	1.0000	0.5780	0.9174
Staphylococcus_virus_phiNM2	NC_028913	Bacteria	387908	Viruses	Caudovirales	Siphoviridae		Phietavirus	Staphylococcus virus phiNM2	Caudovirales	Siphoviridae		Phietavirus	Staphylococcus virus phiNM2	2	3	6	7	29	28	27	11	cluster	37	VC_11_0	37	0.5780	1.0000	0.5780	0.9174
Staphylococcus_virus_phiNM4	NC_028864	Bacteria	387910	Viruses	Caudovirales	Siphoviridae		Phietavirus	Staphylococcus virus phiNM4	Caudovirales	Siphoviridae		Phietavirus	Staphylococcus virus phiNM4	2	3	6	7	10	10	9	11	cluster	37	VC_11_0	37	0.5780	1.0000	0.5780	0.9174
Staphylococcus_virus_SAP26	NC_014460	Bacteria	872294	Viruses	Caudovirales	Siphoviridae		Phietavirus	Staphylococcus virus SAP26	Caudovirales	Siphoviridae		Phietavirus	Staphylococcus virus SAP26	2	3	6	7	29	28	27	11	cluster	37	VC_11_0	37	0.5780	1.0000	0.5780	0.9174
Staphylococcus_virus_X2	NC_007065	Bacteria	320850	Viruses	Caudovirales	Siphoviridae		Phietavirus	Staphylococcus virus X2	Caudovirales	Siphoviridae		Phietavirus	Staphylococcus virus X2	2	3	6	7	10	10	9	11	cluster	37	VC_11_0	37	0.5780	1.0000	0.5780	0.9174
Citrobacter_virus_Stevie	NC_027350	Bacteria	1540096	Viruses	Caudovirales	Siphoviridae	Tunavirinae	Tlsvirus	Citrobacter virus Stevie	Caudovirales	Siphoviridae	Tunavirinae	Tlsvirus	Citrobacter virus Stevie	3	13	13	12	27	26	25	12	cluster	25	VC_12_0	25	0.8525	1.0000	0.8525	0.9733
Cronobacter_virus_ESP29491	NC_019509	Bacteria	1073767	Viruses	Caudovirales	Siphoviridae	Tunavirinae	T1virus	Cronobacter virus ESP29491						3	13	13	12	27	26	25	12	cluster	25	VC_12_0	25	0.8525	1.0000	0.8525	0.9733
Enterobacteria_phage_vB_EcoS_NBD2	NC_031050	Bacteria	1852563	Viruses	Caudovirales	Siphoviridae			Enterobacteria phage vB_EcoS_NBD2						3	13	13	12	27	26	25	12	cluster	25	VC_12_0	25	0.8525	1.0000	0.8525	0.9733
Enterobacteria_phage_vB_EcoS_Rogue1	NC_019718	Bacteria	1147155	Viruses	Caudovirales	Siphoviridae	Tunavirinae	Rogue1virus	Escherichia virus Rogue1	Caudovirales	Siphoviridae	Tunavirinae	Rogue1virus	Escherichia virus Rogue1	3	13	13	12	64	65	65	12	cluster	25	VC_12_0	25	0.8525	1.0000	0.8525	0.9733
Escherichia_phage_ADB-2	NC_019725	Bacteria	1216926	Viruses	Caudovirales	Siphoviridae	Tunavirinae	T1virus	Escherichia virus ADB2	Caudovirales	Siphoviridae	Tunavirinae	T1virus	Escherichia virus ADB2	3	13	13	12	27	26	25	12	cluster	25	VC_12_0	25	0.8525	1.0000	0.8525	0.9733
Escherichia_phage_e4/1c	NC_024210	Bacteria	1495286	Viruses	Caudovirales	Siphoviridae	Tunavirinae	Rogue1virus	Escherichia virus E41c	Caudovirales	Siphoviridae	Tunavirinae	Rogue1virus	Escherichia virus E41c	3	13	13	12	64	65	65	12	cluster	25	VC_12_0	25	0.8525	1.0000	0.8525	0.9733
Escherichia_phage_EB49	NC_023743	Bacteria	1048207	Viruses	Caudovirales	Siphoviridae	Tunavirinae	Rogue1virus	Escherichia virus Eb49	Caudovirales	Siphoviridae	Tunavirinae	Rogue1virus	Escherichia virus Eb49	3	13	13	12	64	65	65	12	cluster	25	VC_12_0	25	0.8525	1.0000	0.8525	0.9733
Escherichia_phage_vB_Eco_ACG-M12	NC_019404	Bacteria	1141140	Viruses	Caudovirales	Siphoviridae	Tunavirinae	Rtpvirus	Escherichia virus ACGM12	Caudovirales	Siphoviridae	Tunavirinae	Rtpvirus	Escherichia virus ACGM12	3	13	13	12	64	65	65	12	cluster	25	VC_12_0	25	0.8525	1.0000	0.8525	0.9733
Escherichia_phage_vB_EcoS_AHP42	NC_024793	Bacteria	1416028	Viruses	Caudovirales	Siphoviridae	Tunavirinae	Rogue1virus	Escherichia virus AHP42	Caudovirales	Siphoviridae	Tunavirinae	Rogue1virus	Escherichia virus AHP42	3	13	13	12	64	65	65	12	cluster	25	VC_12_0	25	0.8525	1.0000	0.8525	0.9733
Escherichia_phage_vB_EcoS_AHS24	NC_024784	Bacteria	1416030	Viruses	Caudovirales	Siphoviridae	Tunavirinae	Rogue1virus	Escherichia virus AHS24	Caudovirales	Siphoviridae	Tunavirinae	Rogue1virus	Escherichia virus AHS24	3	13	13	12	64	65	65	12	cluster	25	VC_12_0	25	0.8525	1.0000	0.8525	0.9733
Escherichia_phage_vB_EcoS_AKS96	NC_024789	Bacteria	1416031	Viruses	Caudovirales	Siphoviridae	Tunavirinae	Rogue1virus	Escherichia virus AKS96	Caudovirales	Siphoviridae	Tunavirinae	Rogue1virus	Escherichia virus AKS96	3	13	13	12	64	65	65	12	cluster	25	VC_12_0	25	0.8525	1.0000	0.8525	0.9733
Escherichia_virus_KP26	NC_007291	Bacteria	1920999	Viruses	Caudovirales	Siphoviridae	Tunavirinae	Rogue1virus	Escherichia virus KP26	Caudovirales	Siphoviridae	Tunavirinae	Rogue1virus	Escherichia virus KP26	3	13	13	12	64	65	65	12	cluster	25	VC_12_0	25	0.8525	1.0000	0.8525	0.9733
Escherichia_virus_Rtp	NC_007603	Bacteria	355246	Viruses	Caudovirales	Siphoviridae	Tunavirinae	Rtpvirus	Escherichia virus Rtp	Caudovirales	Siphoviridae	Tunavirinae	Rtpvirus	Escherichia virus Rtp	3	13	13	12	64	65	65	12	cluster	25	VC_12_0	25	0.8525	1.0000	0.8525	0.9733
Escherichia_virus_T1	NC_005833	Bacteria	1921008	Viruses	Caudovirales	Siphoviridae	Tunavirinae	T1virus	Escherichia virus T1	Caudovirales	Siphoviridae	Tunavirinae	T1virus	Escherichia virus T1	3	13	13	12	27	26	25	12	cluster	25	VC_12_0	25	0.8525	1.0000	0.8525	0.9733
Escherichia_virus_TLS	NC_009540	Bacteria	245685	Viruses	Caudovirales	Siphoviridae	Tunavirinae	Tlsvirus	Escherichia virus TLS	Caudovirales	Siphoviridae	Tunavirinae	Tlsvirus	Escherichia virus TLS	3	13	13	12	27	26	25	12	cluster	25	VC_12_0	25	0.8525	1.0000	0.8525	0.9733
Klebsiella_phage_1513	NC_028786	Bacteria	1610829	Viruses	Caudovirales	Siphoviridae	Tunavirinae	Kp36virus	Klebsiella virus 1513	Caudovirales	Siphoviridae	Tunavirinae	Kp36virus	Klebsiella virus 1513	3	13	13	12	27	26	25	12	cluster	25	VC_12_0	25	0.8525	1.0000	0.8525	0.9733
Klebsiella_phage_KLPN1	NC_028760	Bacteria	1647408	Viruses	Caudovirales	Siphoviridae	Tunavirinae	Kp36virus	Klebsiella virus KLPN1	Caudovirales	Siphoviridae	Tunavirinae	Kp36virus	Klebsiella virus KLPN1	3	13	13	12	27	26	25	12	cluster	25	VC_12_0	25	0.8525	1.0000	0.8525	0.9733
Klebsiella_phage_KP36	NC_029099	Bacteria	1129191	Viruses	Caudovirales	Siphoviridae	Tunavirinae	Kp36virus	Klebsiella virus KP36	Caudovirales	Siphoviridae	Tunavirinae	Kp36virus	Klebsiella virus KP36	3	13	13	12	27	26	25	12	cluster	25	VC_12_0	25	0.8525	1.0000	0.8525	0.9733
Klebsiella_phage_PKP126	NC_031053	Bacteria	1654927	Viruses	Caudovirales	Siphoviridae	Tunavirinae	Kp36virus	Klebsiella virus PKP126	Caudovirales	Siphoviridae	Tunavirinae	Kp36virus	Klebsiella virus PKP126	3	13	13	12	27	26	25	12	cluster	25	VC_12_0	25	0.8525	1.0000	0.8525	0.9733
Klebsiella_phage_Sushi	NC_028774	Bacteria	1675609	Viruses	Caudovirales	Siphoviridae	Tunavirinae	Kp36virus	Klebsiella virus Sushi	Caudovirales	Siphoviridae	Tunavirinae	Kp36virus	Klebsiella virus Sushi	3	13	13	12	27	26	25	12	cluster	25	VC_12_0	25	0.8525	1.0000	0.8525	0.9733
Salmonella_phage_36	NC_029071	Bacteria	1654889	Viruses	Caudovirales	Siphoviridae			Salmonella phage 36						3	13	13	12	27	26	25	12	cluster	25	VC_12_0	25	0.8525	1.0000	0.8525	0.9733
Salmonella_phage_phSE-2	NC_031026	Bacteria	1837218	Viruses	Caudovirales	Siphoviridae			Salmonella phage phSE-2						3	13	13	12	27	26	25	12	cluster	25	VC_12_0	25	0.8525	1.0000	0.8525	0.9733
Shigella_phage_pSf-1	NC_021331	Bacteria	1315956	Viruses	Caudovirales	Siphoviridae			Shigella phage pSf-1						3	13	13	12	27	26	25	12	cluster	25	VC_12_0	25	0.8525	1.0000	0.8525	0.9733
Shigella_phage_pSf-2	NC_026010	Bacteria	1572702	Viruses	Caudovirales	Siphoviridae	Tunavirinae	T1virus	Shigella virus PSf2	Caudovirales	Siphoviridae	Tunavirinae	T1virus	Shigella virus PSf2	3	13	13	12	27	26	25	12	cluster	25	VC_12_0	25	0.8525	1.0000	0.8525	0.9733
Shigella_virus_Shfl1	NC_015456	Bacteria	1002724	Viruses	Caudovirales	Siphoviridae	Tunavirinae	T1virus	Shigella virus Shfl1	Caudovirales	Siphoviridae	Tunavirinae	T1virus	Shigella virus Shfl1	3	13	13	12	27	26	25	12	cluster	25	VC_12_0	25	0.8525	1.0000	0.8525	0.9733
Enterobacteria_phage_ES18	NC_006949	Bacteria	101570	Viruses	Caudovirales	Siphoviridae			Enterobacteria phage ES18						3	18	19	15	13	14	15	13	cluster	2	VC_13_1	2	0.0294	0.9567	0.0281	1.0000
Enterobacteria_phage_HK106	NC_019768	Bacteria	432198	Viruses	Caudovirales	Siphoviridae			Enterobacteria phage HK106	Caudovirales	Siphoviridae		Hk97virus	Escherichia virus HK106	3	11	11	16	19	19	20	13	cluster	12	VC_13_0	12	0.3038	1.0000	0.3038	1.0000
Enterobacteria_phage_HK140	NC_019710	Bacteria	1147143	Viruses	Caudovirales	Siphoviridae		Lambdavirus	Enterobacteria phage HK140						3	11	11	16	19	19	20	13	cluster	12	VC_13_0	12	0.3038	1.0000	0.3038	1.0000
Enterobacteria_phage_HK446	NC_019714	Bacteria	1147145	Viruses	Caudovirales	Siphoviridae		Lambdavirus	Enterobacteria phage HK446	Caudovirales	Siphoviridae		Hk97virus	Escherichia virus HK446	3	11	11	16	19	19	20	13	cluster	12	VC_13_0	12	0.3038	1.0000	0.3038	1.0000
Enterobacteria_phage_HK542	NC_019769	Bacteria	432200	Viruses	Caudovirales	Siphoviridae			Enterobacteria phage HK542	Caudovirales	Siphoviridae		Hk97virus	Escherichia virus HK542	3	11	11	16	19	19	20	13	cluster	12	VC_13_0	12	0.3038	1.0000	0.3038	1.0000
Enterobacteria_phage_HK544	NC_019767	Bacteria	432201	Viruses	Caudovirales	Siphoviridae			Enterobacteria phage HK544	Caudovirales	Siphoviridae		Hk97virus	Escherichia virus HK544	3	11	11	16	19	19	20	13	cluster	12	VC_13_0	12	0.3038	1.0000	0.3038	1.0000
Enterobacteria_phage_HK633	NC_019719	Bacteria	1147147	Viruses	Caudovirales	Siphoviridae		Lambdavirus	Enterobacteria phage HK633	Caudovirales	Siphoviridae		Hk97virus	Escherichia virus HK633	3	11	11	16	19	19	20	13	cluster	12	VC_13_0	12	0.3038	1.0000	0.3038	1.0000
